,Unnamed: 0,date,district_x,population,Under-Five Population,GAM,MAM,SAM,prevalence,SAM Prevalence,SAM/GAM ratio,district_y,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,ipc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc,Cowpea,Ground Nuts,Maize,Onion,Pepper,Rice,Sesame,Sorghum,Tomato,Water Melon,rainfall,ndvi,Price of water,Sorghum prices,Maize prices,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Total alarms,covid,new_deaths,MAM_admissions,SAM_admissions,n_battles,n_explosions,n_protests,n_riots,n_strategicdev,n_violcivilians,n_conflict_total,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district,district_encoded
364,313,2019-07-01,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.1817197829368755,Borama,Awdal,397760.0,3.0,250589.0,0.63,67619.0,0.17,79552.0,0.2,0.0,0.0,0.0,0.0,78600.0,0.2,397760.0,3.0,Feb 2019 - Jun 2019,238656.0,0.6,71597.0,0.18,87507.0,0.22,0.0,0.0,0.0,0.0,87594.0,0.22,0.0,0.0,80.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,31.830000000000002,0.19333333333333333,5.0,3.625,4.270833333333333,209.8,1.0,0.0,0.0,153.83333333333334,1.0,0.0,2.6666666666666665,0.0,0.0,7194.0,775.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.204456465641011,0.2138712946350238,7,False,-0.05976151662599399,Borama,22
365,364,2019-07-01,Sablaale,24953.239247136426,4990.647849427284,2284.8259925169227,1949.6362555162448,335.1897370006772,0.4578215216645919,0.0671635721681189,0.1467025226859566,Sablaale,Shabelle Hoose,24953.0,1.0,22707.0,0.91,1497.0,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712.0,0.03,24953.0,1.0,Feb 2019 - Jun 2019,22707.0,0.91,1497.0,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712.0,0.03,148.0,0.0,3.8,0.0,0.0,0.0,210.0,0.0,0.0,0.0,55.04,0.4716666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365207106198354,0.4587764880148566,7,True,0.0009549663502647077,Sablaale,77
366,314,2019-07-01,Bossaso,474784.6404434893,94956.92808869788,29259.869070685687,24040.461532093952,5219.407538591745,0.3081383281834315,0.0549660529636802,0.1783810968525783,Bossaso,Bari,474785.0,2.0,242140.0,0.51,170923.0,0.36,56974.0,0.12,4748.0,0.01,0.0,0.0,63807.0,0.13,474785.0,2.0,Feb 2019 - Jun 2019,218401.0,0.46,170923.0,0.36,80713.0,0.17,4748.0,0.01,0.0,0.0,85835.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.923333333333335,0.15,12.083333333333334,28.0,0.0,104.20219999999999,6.6,20.8,0.0,385.8,5.666666666666667,2.3333333333333335,8.333333333333334,0.0,0.0,9081.0,2727.0,19.0,10.0,1.0,0.0,3.0,14.0,47.0,0.3942170096006928,0.4283242181220916,7,True,0.12018588993866008,Bossaso,23
367,336,2019-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,30281.457496816016,24930.81554029529,5350.641956520717,0.3602422105460542,0.0636537090878191,0.1766969756024232,Gaalkacyo,Mudug,420293.0,2.0,247973.0,0.59,130291.0,0.31,42029.0,0.1,0.0,0.0,0.0,0.0,40157.0,0.1,420293.0,2.0,Feb 2019 - Jun 2019,235364.0,0.56,126088.0,0.3,58841.0,0.14,0.0,0.0,0.0,0.0,58389.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.93,0.18000000000000002,20.0,13.5,13.833333333333334,330.0,6.4,3.3333333333333335,0.0,6.25,6.2,11.6,3.5,0.0,0.0,0.0,1493.0,4.0,2.0,2.0,2.0,1.0,21.0,32.0,0.3939217335250711,0.4778162642037701,7,True,0.1175740536577159,Gaalkacyo,47
368,352,2019-07-01,Laasqoray,53800.5744763104,10760.11489526208,3936.020484399859,3356.665510026657,579.3549743732023,0.3657972542777379,0.0538428241717293,0.1471930790679151,Laasqoray,Sanaag,238719.0,2.0,69229.0,0.29,136070.0,0.57,33421.0,0.14,0.0,0.0,0.0,0.0,34281.0,0.14,238719.0,3.0,Feb 2019 - Jun 2019,76390.0,0.32,109811.0,0.46,54905.0,0.23,0.0,0.0,0.0,0.0,54129.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.161666666666667,0.15166666666666667,0.0,0.0,0.0,13.0,3.0,6.0,0.0,8.4,1.0,0.0,0.5,0.0,0.0,1351.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3817815509494871,0.4164773384659096,7,True,0.050680084188171715,Laasqoray,63
369,350,2019-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,23959.76577839094,20360.428856500854,3599.336921890093,0.4656396293608185,0.0699503461659534,0.1502242115044503,Kurtunwaarey,Shabelle Hoose,257278.0,1.0,223832.0,0.87,23155.0,0.09,10291.0,0.04,0.0,0.0,0.0,0.0,9256.0,0.04,257278.0,1.0,Feb 2019 - Jun 2019,221259.0,0.86,28301.0,0.11,10291.0,0.04,0.0,0.0,0.0,0.0,9256.0,0.04,190.0,0.0,245.99,0.0,0.0,0.0,740.0,0.0,0.0,0.0,33.98166666666667,0.44333333333333336,0.0,0.0,5.745833333333334,0.0,4.5,5.0,0.0,22.4,1.0,2.0,1.8333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4391758387432182,0.4452618351340643,7,False,-0.020377794226754176,Kurtunwaarey,61
370,335,2019-07-01,Eyl,92352.216683081,18470.4433366162,7202.513382900631,6224.032055799217,978.481327101413,0.389948051145162,0.0529755192806688,0.1358527607077287,Eyl,Nugaal,92352.0,2.0,48023.0,0.52,35094.0,0.38,9235.0,0.1,0.0,0.0,0.0,0.0,9235.0,0.1,92352.0,2.0,Feb 2019 - Jun 2019,51717.0,0.56,29553.0,0.32,11082.0,0.12,0.0,0.0,0.0,0.0,10984.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.10333333333333,0.15333333333333335,0.0,26.224999999999998,0.0,61.5,2.5,3.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,642.0,823.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3843661195946408,0.3279739567099389,7,False,-0.061974094435223115,Eyl,46
371,363,2019-07-01,Saakow/Salagle,69325.1698295153,13865.03396590306,7094.011604305988,5800.112911427753,1293.898692878234,0.5116476181559747,0.0933209897689536,0.1823930894182428,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3014139973234372,0.421338004671338,7,False,-0.09030961348463673,Saakow/Salagle,76
373,371,2019-07-01,Xudun,29233.817803085487,5846.763560617098,2194.0022938939064,1677.7056535239915,516.2966403699146,0.3752507299375622,0.0883046894264049,0.2353218325280752,Xudun,Sool,29234.0,3.0,3508.0,0.12,14617.0,0.5,11109.0,0.38,0.0,0.0,0.0,0.0,11017.0,0.38,29234.0,3.0,Feb 2019 - Jun 2019,4093.0,0.14,13448.0,0.46,11694.0,0.4,0.0,0.0,0.0,0.0,11808.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.724999999999998,0.14833333333333334,0.0,0.0,0.0,78.0,2.0,30.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3499931256730363,0.3569833355614147,7,False,-0.018267394376147494,Xudun,84
374,334,2019-07-01,Doolow,70367.24202467134,14073.448404934268,7804.917306538971,6471.213779983485,1333.7035265554869,0.5545845681860391,0.0947673582323916,0.1708799048310362,Doolow,Gedo,70367.0,3.0,23221.0,0.33,28147.0,0.4,14073.0,0.2,4926.0,0.07,0.0,0.0,18895.0,0.27,70367.0,3.0,Feb 2019 - Jun 2019,27443.0,0.39,16888.0,0.24,21110.0,0.3,4926.0,0.07,0.0,0.0,25945.0,0.37,28.0,0.0,800.0,1500.0,0.0,0.0,0.0,0.0,1080.0,0.0,20.813333333333333,0.18833333333333332,0.0,0.0,0.0,391.969,7.0,20.0,0.0,22.2,2.0,0.0,1.1666666666666667,0.0,0.0,5781.0,3129.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3983778863086515,0.4261285631981143,7,False,-0.12845600498792475,Doolow,45
375,360,2019-07-01,Qardho,80478.15211908707,16095.630423817414,5554.153465290461,4809.605836190479,744.5476290999827,0.3450721294564353,0.0462577488110215,0.1340524048809381,Qardho,Bari,80478.0,2.0,42653.0,0.53,31386.0,0.39,6438.0,0.08,0.0,0.0,0.0,0.0,6626.0,0.08,80478.0,2.0,Feb 2019 - Jun 2019,41849.0,0.52,27363.0,0.34,11267.0,0.14,0.0,0.0,0.0,0.0,11146.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.836666666666668,0.13333333333333333,0.0,0.0,0.0,112.2874,1.3333333333333333,42.5,0.0,6.5,1.0,0.0,0.5,0.0,0.0,1557.0,746.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.4087521426316601,0.3964549089065016,7,True,0.05138277945006631,Qardho,72
376,315,2019-07-01,Bu'aale,102232.682999872,20446.536599974403,10558.078704045383,8698.70827153107,1859.3704325143144,0.5163749201445982,0.0909381607698118,0.1761087868952792,Bu'aale,Juba Dhexe,102233.0,1.0,82809.0,0.81,18402.0,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350.0,0.01,102233.0,1.0,Feb 2019 - Jun 2019,82809.0,0.81,18402.0,0.18,1022.0,0.01,0.0,0.0,0.0,0.0,1350.0,0.01,64.0,0.0,1016.0,0.0,0.0,0.0,80.0,200.0,0.0,0.0,55.53333333333333,0.4666666666666666,30.5,6.366666666666667,6.683333333333334,0.0,12.833333333333334,0.0,0.0,16.0,1.3333333333333333,13.0,3.3333333333333335,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,9.0,0.31831560695452,0.3994682200116711,7,False,-0.11690670013292709,Bu'aale,24
377,332,2019-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,9390.614118664593,8021.265736116783,1369.3483825478097,0.350049306671516,0.0510445265714728,0.1458209617863139,Dhuusamarreeb,Galgaduud,134133.0,2.0,54995.0,0.41,65725.0,0.49,14755.0,0.11,0.0,0.0,0.0,0.0,14232.0,0.11,134133.0,3.0,Feb 2019 - Jun 2019,54995.0,0.41,53653.0,0.4,25485.0,0.19,1341.0,0.01,0.0,0.0,26556.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.791666666666668,0.19999999999999998,19.5,16.333333333333332,16.375,231.5,0.0,0.0,0.0,20.25,1.2,1.2,1.8333333333333333,0.0,0.0,0.0,1208.0,3.0,0.0,0.0,2.0,1.0,2.0,8.0,0.3069711905400723,0.4195523751616953,7,True,0.06950306849017929,Dhuusamarreeb,43
378,351,2019-07-01,Laas Caanood,220788.33591955536,44157.667183911086,14863.813666149086,11299.751597518532,3564.062068630556,0.3366077651757097,0.0807121910173988,0.2397811321294592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.346666666666668,0.15833333333333333,66.25,0.0,0.0,277.073,4.0,47.0,0.0,6.2,2.75,0.75,4.0,0.0,0.0,7173.0,1577.0,11.0,1.0,1.0,0.0,6.0,3.0,22.0,0.3237610476395274,0.3761680108430838,7,True,0.03956024566737415,Laas Caanood,62
379,333,2019-07-01,Diinsoor,144645.3749179251,28929.07498358503,15948.15039524014,13061.868540845817,2886.2818543943213,0.5512844916157692,0.0997709693805301,0.1809790968146223,Diinsoor,Bay,144645.0,2.0,112823.0,0.78,21697.0,0.15,10125.0,0.07,0.0,0.0,0.0,0.0,9423.0,0.07,144645.0,2.0,Feb 2019 - Jun 2019,112823.0,0.78,13018.0,0.09,17357.0,0.12,0.0,0.0,0.0,0.0,17799.0,0.12,240.0,72.0,320.0,0.0,0.0,0.0,216.0,5.7,0.0,0.0,46.10666666666666,0.355,37.833333333333336,2.8216666666666668,3.643333333333333,257.0,2.0,0.0,0.0,34.4,2.0,1.4,3.8333333333333335,0.0,0.0,400.0,289.0,2.0,4.0,0.0,0.0,2.0,4.0,12.0,0.4709407002848428,0.631234351243638,7,True,0.07994985962786882,Diinsoor,44
380,316,2019-07-01,Bulo Burto,126308.10395590446,25261.6207911809,14900.44493976426,11596.679294324029,3303.765645440233,0.5898451672177014,0.1307820140580058,0.2217226169282769,Bulo Burto,Hiraan,126308.0,2.0,99783.0,0.79,16420.0,0.13,10105.0,0.08,0.0,0.0,0.0,0.0,9939.0,0.08,126308.0,2.0,Feb 2019 - Jun 2019,97257.0,0.77,16420.0,0.13,12631.0,0.1,0.0,0.0,0.0,0.0,12487.0,0.1,0.0,0.0,370.0,4.5,32.0,0.0,370.0,1651.0,390.0,760.0,26.131666666666664,0.27166666666666667,11.833333333333334,11.083333333333334,10.166666666666666,57.841833333333334,1.0,0.0,0.0,0.0,2.1666666666666665,6.0,2.5,0.0,0.0,4919.0,474.0,5.0,8.0,0.0,0.0,2.0,6.0,21.0,0.470453127878576,0.4798138405125635,7,False,-0.11003132670513793,Bulo Burto,25
381,228,2020-01-01,Tayeeglow,51734.09343957278,10346.818687914558,5364.947207226323,4434.854646695194,930.09256053113,0.5185117637649114,0.0898916457884306,0.1733647181613158,Tayeeglow,Bakool,51735.0,1.0,45527.0,0.88,5174.0,0.1,1035.0,0.02,0.0,0.0,0.0,0.0,1115.0,0.02,51735.0,1.0,Apr 2020 - Jun 2020,45527.0,0.88,5174.0,0.1,1035.0,0.02,0.0,0.0,0.0,0.0,1115.0,0.02,374.0,0.0,90.0,0.0,0.0,0.0,0.0,3.412,0.0,0.0,51.278333333333336,0.4566666666666666,0.0,6.875,7.583333333333333,254.83333333333334,0.0,0.0,0.0,43.0,1.0,0.25,1.5,0.0,0.0,1165.0,365.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.5481180166869125,0.4117135401565671,1,False,-0.10679822360834429,Tayeeglow,80
382,259,2020-01-01,Kismaayo,377653.3312260424,75530.66624520847,28472.616313384984,23699.80583745609,4772.810475928896,0.3769676308818636,0.0631903664193042,0.1676280965330606,Kismaayo,Juba Hoose,377653.0,3.0,207709.0,0.55,90637.0,0.24,67978.0,0.18,15106.0,0.04,0.0,0.0,80177.0,0.22,377653.0,3.0,Apr 2020 - Jun 2020,196380.0,0.52,94413.0,0.25,71754.0,0.19,15106.0,0.04,0.0,0.0,88187.0,0.23,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.18166666666667,0.505,72.0,0.0,11.333400000000001,336.88916666666665,22.666666666666668,36.5,0.0,97.16666666666667,11.833333333333334,17.333333333333332,5.166666666666667,0.0,0.0,5726.0,4801.0,20.0,19.0,2.0,0.0,2.0,7.0,50.0,0.412029161025459,0.3619308628245356,1,False,-0.015036768057327954,Kismaayo,60
383,268,2020-01-01,Jilib,148587.5543244151,29717.510864883017,11617.451061902317,9651.578610221328,1965.8724516809864,0.3909294797509632,0.0661519889946114,0.169217192412178,Jilib,Juba Dhexe,148587.0,2.0,96582.0,0.65,35661.0,0.24,14859.0,0.1,0.0,0.0,0.0,0.0,15559.0,0.1,148587.0,2.0,Apr 2020 - Jun 2020,101039.0,0.68,35661.0,0.24,11887.0,0.08,0.0,0.0,0.0,0.0,11921.0,0.08,860.0,0.0,642.04,0.0,0.0,0.0,522.02,0.0,0.0,0.0,53.550000000000004,0.5483333333333333,28.583333333333332,0.0,8.758333333333333,0.0,62.833333333333336,0.0,0.0,125.0,3.6,9.2,6.333333333333333,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,16.0,0.5113327705575001,0.3881953090823434,1,False,-0.0027341706686198064,Jilib,58
384,291,2020-01-01,Owdweyne,87385.56574216185,17477.113148432367,3781.257288501109,3295.637255813761,485.6200326873478,0.2163547982087805,0.0277860553149137,0.1284281908465022,Owdweyne,Togdheer,87385.0,2.0,53305.0,0.61,23594.0,0.27,9612.0,0.11,874.0,0.01,0.0,0.0,10155.0,0.12,87385.0,2.0,Apr 2020 - Jun 2020,55926.0,0.64,22720.0,0.26,7865.0,0.09,0.0,0.0,0.0,0.0,8482.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.876666666666665,0.21833333333333335,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,1.0,3.0,0.3333333333333333,0.0,0.0,52.0,248.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.3310823852137992,0.132173714024146,1,False,-0.08418108418463452,Owdweyne,69
385,241,2020-01-01,Qansax Dheere,61938.87849344224,12387.77569868845,8027.29025701821,6520.818903641884,1506.471353376328,0.6480009367515506,0.121609511668493,0.1876687281937051,Qansax Dheere,Bay,61939.0,2.0,47693.0,0.77,11768.0,0.19,3097.0,0.05,0.0,0.0,0.0,0.0,2863.0,0.05,61939.0,1.0,Apr 2020 - Jun 2020,51409.0,0.83,8052.0,0.13,3097.0,0.05,0.0,0.0,0.0,0.0,2863.0,0.05,1120.0,960.0,2.56,0.0,0.0,0.0,450.0,15.95,0.0,0.0,85.16666666666667,0.4283333333333333,24.583333333333332,6.083333333333333,7.291666666666667,246.33333333333334,9.333333333333334,7.0,0.0,34.2,1.3333333333333333,2.0,6.333333333333333,0.0,0.0,1102.0,654.0,2.0,5.0,0.0,0.0,0.0,1.0,8.0,0.5490683229813664,0.4244430093639005,1,False,-0.22355792738765007,Qansax Dheere,71
386,287,2020-01-01,Taleex,53456.811257261375,10691.362251452278,4033.353613282164,3455.7377361100293,577.6158771721342,0.3772534798111706,0.0540264059515589,0.1432098279878059,Taleex,Sool,53457.0,2.0,39024.0,0.73,10691.0,0.2,3207.0,0.06,535.0,0.01,0.0,0.0,3523.0,0.07,53457.0,2.0,Apr 2020 - Jun 2020,39558.0,0.74,10157.0,0.19,3207.0,0.06,535.0,0.01,0.0,0.0,3523.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.276666666666666,0.16,0.0,0.0,0.0,22.0,7.0,26.0,0.0,15.0,0.0,0.0,0.3333333333333333,0.0,0.0,150.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.3972102948995347,0.2199045926480217,1,False,-0.15734888716314888,Taleex,79
388,292,2020-01-01,Sheikh,71386.5516097911,14277.310321958215,2971.681787880172,2548.7837664318413,422.89802144833055,0.2081401693223537,0.029620286448346,0.142309322341677,Sheikh,Togdheer,71386.0,2.0,44973.0,0.63,17847.0,0.25,7852.0,0.11,714.0,0.01,0.0,0.0,8561.0,0.12,71386.0,2.0,Apr 2020 - Jun 2020,47829.0,0.67,17847.0,0.25,4997.0,0.07,0.0,0.0,0.0,0.0,5321.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.065,0.265,0.0,0.0,0.0,10.166666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,171.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.311807882954238,0.1455487847587028,1,False,-0.0625913845636509,Sheikh,78
389,263,2020-01-01,Marka,180335.6358725136,36067.12717450272,16724.822974740637,13957.83143733717,2766.9915374034663,0.4637137550163429,0.076717824627839,0.1654422017848817,Marka,Shabelle Hoose,180336.0,2.0,131645.0,0.73,39674.0,0.22,7213.0,0.04,3607.0,0.02,0.0,0.0,9545.0,0.06,180336.0,2.0,Apr 2020 - Jun 2020,131645.0,0.73,39674.0,0.22,7213.0,0.04,3607.0,0.02,0.0,0.0,9545.0,0.06,120.0,0.0,5.64,0.0,0.0,0.0,2.42,0.0,0.0,0.0,15.573333333333332,0.4216666666666667,40.958333333333336,10.195833333333333,7.5874999999999995,722.5,39.666666666666664,4.333333333333333,0.0,107.0,11.0,18.666666666666668,5.666666666666667,0.0,0.0,572.0,4363.0,43.0,15.0,0.0,0.0,3.0,3.0,64.0,0.4539589601919299,0.4905037846230626,1,True,0.026790029606719723,Marka,67
390,265,2020-01-01,Sablaale,20213.16157712225,4042.6323154244487,1854.6646560057968,1555.151123269047,299.5135327367498,0.4587764880148566,0.0740887395556533,0.1614920151558728,Sablaale,Shabelle Hoose,20212.0,2.0,14957.0,0.74,4447.0,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804.0,0.04,20212.0,2.0,Apr 2020 - Jun 2020,14957.0,0.74,4447.0,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804.0,0.04,90.0,0.0,4.608,0.0,0.0,0.0,700.0,0.0,0.0,0.0,62.00833333333333,0.5983333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3333333333333335,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4578215216645919,0.4933201385452746,1,True,0.034543650530418024,Sablaale,77
391,237,2020-01-01,Qardho,64346.45962826008,12869.291925652014,5102.093958075547,4312.473724292171,789.6202337833749,0.3964549089065016,0.0613569292191939,0.154763953833812,Qardho,Bari,64346.0,2.0,44399.0,0.69,14800.0,0.23,4504.0,0.07,643.0,0.01,0.0,0.0,4645.0,0.08,64346.0,2.0,Apr 2020 - Jun 2020,44399.0,0.69,14800.0,0.23,4504.0,0.07,643.0,0.01,0.0,0.0,4645.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.911666666666667,0.15333333333333335,0.0,0.0,0.0,372.5,3.6666666666666665,48.4,0.0,18.75,1.0,1.0,1.0,0.0,0.0,598.0,195.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3450721294564353,0.3997979640997746,1,True,0.0033430551932729924,Qardho,72
392,224,2020-01-01,Lughaye,99156.511924614,19831.3023849228,6115.976939515616,5401.579456099157,714.3974834164592,0.3084001655970627,0.0360237300380027,0.116808400437337,Lughaye,Awdal,99157.0,2.0,60486.0,0.61,22806.0,0.23,9916.0,0.1,5949.0,0.06,0.0,0.0,15798.0,0.16,99157.0,3.0,Apr 2020 - Jun 2020,52553.0,0.53,26772.0,0.27,13882.0,0.14,5949.0,0.06,0.0,0.0,19774.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.705,0.12833333333333333,0.0,8.0,7.0,303.25,0.0,0.0,0.0,63.333333333333336,1.0,5.0,1.6666666666666667,0.0,0.0,2339.0,285.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2659179435275348,0.2421965609399425,1,False,-0.06620360465712019,Lughaye,65
393,286,2020-01-01,Laas Caanood,226940.32672941327,45388.06534588266,17073.538257176588,14267.25885165673,2806.2794055198574,0.3761680108430838,0.0618285750699974,0.1643642555660823,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.936666666666667,0.18499999999999997,54.583333333333336,0.0,0.0,217.7005,6.833333333333333,44.5,0.0,21.0,1.8333333333333333,0.3333333333333333,3.8333333333333335,0.0,0.0,9780.0,1379.0,5.0,2.0,4.0,2.0,0.0,3.0,16.0,0.3366077651757097,0.1814135894950207,1,False,-0.19475442134806312,Laas Caanood,62
394,262,2020-01-01,Kurtunwaarey,188546.8622552998,37709.37245105997,16790.544379312894,14570.121418279858,2220.422961033034,0.4452618351340643,0.0588825222141987,0.1322424640244986,Kurtunwaarey,Shabelle Hoose,188547.0,2.0,141410.0,0.75,43366.0,0.23,3771.0,0.02,0.0,0.0,0.0,0.0,4242.0,0.02,188547.0,2.0,Apr 2020 - Jun 2020,141410.0,0.75,43366.0,0.23,3771.0,0.02,0.0,0.0,0.0,0.0,4242.0,0.02,144.0,0.0,246.4,0.0,0.0,0.0,302.899,0.0,0.0,0.0,43.046666666666674,0.5933333333333334,0.0,0.0,5.845833333333334,0.0,14.8,6.0,0.0,17.8,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4656396293608185,0.4855604762788724,1,True,0.04029864114480808,Kurtunwaarey,61
395,273,2020-01-01,Jowhar,156219.50041752722,31243.90008350544,13941.26663878177,11754.298841559808,2186.967797221964,0.4462076309782391,0.0699966326667562,0.1568700932193825,Jowhar,Shabelle Dhexe,156220.0,2.0,120289.0,0.77,29682.0,0.19,4687.0,0.03,1562.0,0.01,0.0,0.0,6439.0,0.04,156220.0,2.0,Apr 2020 - Jun 2020,118727.0,0.76,26557.0,0.17,9373.0,0.06,1562.0,0.01,0.0,0.0,11773.0,0.07,80.0,0.0,2.0,0.0,0.0,3.6,1316.315,3.61,0.0,0.0,37.53333333333333,0.37000000000000005,15.0,5.895833333333333,6.495833333333334,475.8,43.833333333333336,21.5,0.0,74.0,8.5,10.5,4.0,0.0,0.0,3316.0,1057.0,17.0,14.0,4.0,0.0,7.0,17.0,59.0,0.4607258650079849,0.4604083984124952,1,True,0.014200767434256079,Jowhar,59
396,252,2020-01-01,Luuq,40675.63477088211,8135.126954176423,3115.424832758268,2802.0106951134253,313.4141376448427,0.3829595838278671,0.0385260290847632,0.1006007701900991,Luuq,Gedo,40676.0,2.0,23185.0,0.57,15864.0,0.39,1627.0,0.04,0.0,0.0,0.0,0.0,1744.0,0.04,40676.0,2.0,Apr 2020 - Jun 2020,30507.0,0.75,8542.0,0.21,1627.0,0.04,0.0,0.0,0.0,0.0,1744.0,0.04,64.0,0.0,1260.0,1560.0,0.0,0.0,0.0,480.0,1280.0,0.0,65.39666666666666,0.2833333333333333,15.075000000000001,10.65,11.1,447.3333333333333,0.0,25.5,0.0,40.75,1.0,1.0,0.8333333333333334,0.0,0.0,2797.0,1722.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.500413842160481,0.3060848186846958,1,False,-0.07687476514317132,Luuq,66
