date,district,rainfall,ndvi_score,Price of water,Sorghum prices,Maize prices,Red Rice prices,New Admissions (GAM),Measles Cases,AWD/cholera cases,AWD/Cholera deaths,Malaria Cases,Insecurity - Incidents,Insecurity - Fatalities,Displacement (arrivals),Displacement (departures),Total alarms
2019-04-01,Sheikh,24.73,0.17,,,,,4.0,,,,,,,,,1
2019-04-01,Laas Caanood,6.64,0.13,97.5,,,20,470.0,7.0,,,7.0,1.0,0.0,700 - 800,300 - 400,5
2019-04-01,Caynabo,19.67,0.15,,,,,59.0,,,,,,,200 - 300,100 - 200,1
2019-04-01,Taleex,5.75,0.12,,,,,15.0,,,,2.0,,,,200 - 300,1
2019-04-01,Xudun,11.9,0.12,,,,18,58.0,,,,,,,,200 - 300,0
2019-04-01,Ceerigaabo,10.98,0.12,46.0,,,18,62.0,1.0,,,4.0,,,300 - 400,300 - 400,3
2019-04-01,Ceel Afweyn,20.04,0.13,,5.0,,7,79.0,,,,,1.0,2.0,0 - 100,0 - 100,4
2019-04-01,Laasqoray,6.83,0.14,,,,,,,,,19.0,,,1100 - 1200,1100 - 1200,1
2019-04-01,Bossaso,7.82,0.14,12.0,28.0,,20,35.0,7.0,6.0,,637.0,5.0,2.0,0 - 100,0 - 100,9
2019-04-01,Bandarbeyla,5.14,0.13,30.0,,,20,405.0,,,,,,,0 - 100,0 - 100,4
2019-04-01,Caluula,3.25,0.16,20.0,,,25,453.0,,,,,1.0,1.0,0 - 100,0 - 100,6
2019-04-01,Iskushuban,4.8,0.13,30.0,,,20,860.0,,1.0,,2.0,1.0,3.0,0 - 100,0 - 100,6
2019-04-01,Qandala,10.72,0.15,,,,,83.0,,,,,1.0,0.0,,0 - 100,1
2019-04-01,Qardho,5.49,0.13,,,,,1.437,1.0,,,7.0,,,800 - 800,200 - 300,2
2019-04-01,Garoowe,4.02,0.12,5.2,26.0,23.0,17.8,14.0,2.0,,,,,,0 - 100,0 - 100,5
2019-04-01,Burtinle,5.3,0.17,,23.2,,19.6,81.0,6.0,,,,,,,0 - 100,3
2019-04-01,Eyl,6.91,0.14,,25.6,,24.2,47.0,,,,,,,,0 - 100,2
2019-04-01,Gaalkacyo,10.1,0.17,20.0,14.0,14.0,20,229.0,12.0,,,1.0,,,200 - 300,100 - 200,3
2019-04-01,Galdogob,13.75,0.18,,,,,78.0,,,,,,,100 - 200,100 - 200,1
2019-04-01,Hobyo,12.39,0.16,,28.0,39.0,30,250.0,,,,1.0,,,100 - 200,0 - 100,3
2019-04-01,Jariiban,9.75,0.16,,25.2,,20.8,139.0,,12.0,,,,,,,2
2019-04-01,Xarardheere,15.98,0.2,8.0,,13.0,17,19.0,,,,,,,,0 - 100,1
2019-04-01,Dhuusamarreeb,12.0,0.19,20.0,16.0,16.25,20,326.0,,,,,1.0,0.0,,0 - 100,1
2019-04-01,Cabudwaaq,11.96,0.2,15.0,12.0,22.4,22,,,,,,,,,0 - 100,2
2019-04-01,Cadaado,12.76,0.18,,,,,260.0,,,,26.0,,,200 - 300,200 - 300,1
2019-04-01,Ceel Buur,16.27,0.2,,,,,,,,,,,,,,1
2019-04-01,Ceel Dheer,22.33,0.21,20.0,11.0,,14,208.0,,,,10.0,,,,0 - 100,2
2019-04-01,Belet Weyne,17.7,0.2,50.0,11.0,8.0,14,962.0,11.0,,,33.0,3.0,0.0,200 - 300,100 - 200,3
2019-04-01,Bulo Burto,26.81,0.24,12.0,11.0,10.0,17,59.0,,,,,1.0,6.0,,0 - 100,3
2019-04-01,Jalalaqsi,26.15,0.26,,,8.6,18,,,,,,,,,0 - 100,2
2019-04-01,Jowhar,23.19,0.25,16.0,6.125,6.125,14,208.0,33.0,,,26.0,7.0,1.0,,0 - 100,4
2019-04-01,Adan Yabaal,26.37,0.23,15.0,21.0,,26.5,,,,,,3.0,3.0,,0 - 100,5
2019-04-01,Balcad,22.4,0.24,,6.0,8.0,15,1.476,11.0,,,3.0,9.0,2.0,100 - 200,200 - 300,6
2019-04-01,Cadale,17.11,0.21,,12.0,12.0,12.25,81.0,,,,,1.0,0.0,,,4
2019-04-01,Mogadishu,17.39,,,9.3,8.26,12,20.263,177.0,392.0,,123.0,55.0,38.0,9400 - 9500,100 - 200,10
2019-04-01,Marka,18.22,0.3,37.25,8.0,7.825,16,416.0,25.0,,,44.0,10.0,0.0,0 - 100,900 - 1000,4
2019-04-01,Afgooye,30.46,0.24,,7.667,8.667,13.5,3.202,3.0,,,,9.0,11.0,1200 - 1300,7300 - 7400,7
2019-04-01,Baraawe,16.89,0.21,,5.65,5.675,14.5,293.0,7.0,,,,,,,0 - 100,2
2019-04-01,Kurtunwaarey,34.21,0.34,,,5.375,16,,2.0,,,13.0,1.0,2.0,0 - 100,800 - 900,4
2019-04-01,Qoryooley,30.11,0.31,23.75,6.0,5.275,15,49.0,14.0,,,,5.0,6.0,0 - 100,800 - 900,4
2019-04-01,Sablaale,50.11,0.36,,,,,,,,,,,,,100 - 200,1
2019-04-01,Wanla Weyn,29.79,0.24,6.0,5.333,6.666,14,236.0,,,,,5.0,20.0,,400 - 500,3
2019-04-01,Baydhaba,55.43,0.31,50.0,5.22,5.62,15,2.912,54.0,46.0,,1.454,7.0,4.0,1300 - 1400,600 - 700,6
2019-04-01,Buur Hakaba,45.51,0.3,,4.25,6.5,14,181.0,,,,1.0,9.0,19.0,0 - 100,100 - 200,4
2019-04-01,Diinsoor,58.86,0.3,44.0,2.48,3.26,17.4,,,,,20.0,3.0,0.0,,500 - 600,4
2019-04-01,Qansax Dheere,64.28,0.27,26.8,4.4,5.6,16.6,2.217,1.0,,,,2.0,0.0,,300 - 400,4
2019-04-01,Xudur,35.75,0.25,34.0,10.5,12.0,18,1.275,,,,119.0,3.0,1.0,2000 - 2100,2100 - 2200,4
2019-04-01,Ceel Barde,31.45,0.23,41.0,19.333,16.2,35,503.0,2.0,,,,1.0,0.0,1300 - 1400,1500 - 1600,6
2019-04-01,Tayeeglow,29.07,0.3,,4.5,4.5,16,37.0,,,,17.0,,,400 - 500,300 - 400,1
2019-04-01,Waajid,61.59,0.24,,8.2,10.1,25.4,595.0,,,,67.0,1.0,0.0,100 - 200,100 - 200,3
2019-04-01,Rab Dhuure,58.81,0.17,,,,,242.0,,,,,,,400 - 500,400 - 500,1
2019-04-01,Garbahaarey,64.72,0.26,,,,,,,,,3.0,3.0,4.0,100 - 200,100 - 200,2
2019-04-01,Baardheere,77.26,0.33,8.4,5.0,7.0,16,122.0,,,,,3.0,0.0,400 - 500,300 - 400,0
2019-04-01,Belet Xaawo,67.81,0.28,25.4,14.0,15.001,18,274.0,,8.0,,1.0,2.0,2.0,100 - 200,100 - 200,5
2019-04-01,Ceel Waaq,74.28,0.36,12.0,11.0,13.0,18.8,50.0,8.0,11.0,,,,,,,1
2019-04-01,Doolow,59.04,0.18,,,,,1.33,,,,11.0,,,0 - 100,0 - 100,1
2019-04-01,Luuq,64.66,0.19,15.8,12.0,12.0,20,448.0,,,,38.0,,,100 - 200,100 - 200,1
2019-04-01,Bu'aale,70.29,0.36,35.0,5.775,6.85,15,,16.0,,,,1.0,10.0,100 - 200,300 - 400,6
2019-04-01,Jilib,32.48,0.32,30.0,,6.25,15,,22.0,,,35.0,1.0,1.0,0 - 100,100 - 200,5
2019-04-01,Saakow,77.8,0.29,35.0,5.275,5.7,14.5,,11.0,,,1.0,,,600 - 700,200 - 300,2
2019-04-01,Kismaayo,45.42,0.32,80.0,,9.0,13,1.316,7.0,23.0,,71.0,3.0,0.0,500 - 600,0 - 100,3
2019-04-01,Afmadow,81.14,0.3,30.0,,10.0,17,1.259,3.0,2.0,,61.0,3.0,3.0,200 - 300,200 - 300,4
2019-04-01,Badhaadhe,64.83,0.41,,,,,82.0,,,,7.0,1.0,15.0,,0 - 100,2
2019-04-01,Jamaame,31.27,0.29,10.0,,5.5,16,,,,,12.0,1.0,2.0,400 - 500,800 - 900,4
2019-03-01,Borama,6.74,0.16,5.0,4.0,4.5,5.4,5.0,,,,1.0,,,100 - 200,100 - 200,6
2019-03-01,Baki,2.22,0.13,,,,,41.0,,,,15.0,,,200 - 200,200 - 300,0
2019-03-01,Lughaye,3.37,0.1,,,,7.5,177.0,,,,1.0,,,300 - 400,200 - 300,1
2019-03-01,Zeylac,4.57,0.1,6.0,7.0,6.0,9,,26.0,,,,,,100 - 200,200 - 300,7
2019-03-01,Hargeysa,3.95,0.14,11.0,4.0,5.0,5,874.0,1.0,,,,2.0,0.0,200 - 300,0 - 100,2
2019-03-01,Berbera,0.87,0.11,,,,,7.0,2.0,,,1.0,,,0 - 100,0 - 100,1
2019-03-01,Gebiley,4.01,0.16,12.0,3.0,,7.5,394.0,1.0,,,8.0,,,,,3
2019-03-01,Burco,4.12,0.17,10.0,6.0,6.0,6,47.0,,,,,,,0 - 100,0 - 100,5
2019-03-01,Buuhoodle,4.98,0.18,,,,,116.0,8.0,,,,1.0,0.0,0 - 100,0 - 100,1
2019-03-01,Owdweyne,5.53,0.15,,,,,16.0,,,,2.0,,,200 - 300,200 - 300,1
2019-03-01,Sheikh,2.82,0.17,,,,,,,,,,,,,0 - 100,1
2019-03-01,Laas Caanood,2.31,0.13,90.0,,,19.25,317.0,,65.0,,,4.0,2.0,1200 - 1300,0 - 100,4
2019-03-01,Caynabo,3.05,0.14,,,,,96.0,3.0,23.0,,,,,100 - 200,0 - 100,1
2019-03-01,Taleex,3.66,0.11,,,,,25.0,,,,,,,,600 - 700,0
2019-03-01,Xudun,1.51,0.12,,,,18,43.0,,,,,,,,600 - 700,0
2019-03-01,Ceerigaabo,8.59,0.12,46.0,,,17.375,208.0,,,,,4.0,0.0,100 - 200,100 - 200,2
2019-03-01,Ceel Afweyn,2.15,0.13,,5.0,,7.5,4.0,,,,2.0,,,0 - 100,0 - 100,2
2019-03-01,Laasqoray,5.45,0.14,,,,,,,,,2.0,,,1000 - 1100,0 - 100,0
2019-03-01,Bossaso,2.12,0.14,12.0,28.0,,20,17.0,9.0,65.0,,385.0,5.0,2.0,300 - 400,200 - 300,8
2019-03-01,Bandarbeyla,1.71,0.13,30.0,,,20,21.0,,1.0,,1.0,,,0 - 100,400 - 500,2
2019-03-01,Caluula,1.4,0.17,20.0,,,25,,,1.0,,,,,0 - 100,0 - 100,2
2019-03-01,Iskushuban,1.57,0.13,30.0,,,20,49.0,8.0,28.0,,775.0,,,0 - 100,0 - 100,3
2019-03-01,Qandala,2.44,0.15,,,,,,,,,3.0,,,,0 - 100,0
2019-03-01,Qardho,3.43,0.12,,,,,158.0,1.0,,,,,,1000 - 1100,100 - 200,0
2019-03-01,Garoowe,2.66,0.12,5.0,25.25,21.0,17.25,37.0,1.0,1.0,,16.0,1.0,1.0,,0 - 100,4
2019-03-01,Burtinle,3.84,0.16,,10.0,12.75,20,,,,,,,,,0 - 100,1
2019-03-01,Eyl,2.79,0.14,,21.0,,26,,4.0,,,,,,,0 - 100,4
2019-03-01,Gaalkacyo,2.51,0.16,20.0,14.0,14.0,20,191.0,,,,,6.0,12.0,2000 - 2100,1000 - 1100,3
2019-03-01,Galdogob,2.91,0.17,,,,,103.0,1.0,3.0,,4.0,,,0 - 100,100 - 200,0
2019-03-01,Hobyo,8.01,0.16,,33.0,39.0,33,246.0,,9.0,,,,,0 - 100,600 - 700,3
2019-03-01,Jariiban,4.45,0.15,,23.5,,21,39.0,8.0,,,,,,300 - 400,100 - 200,2
2019-03-01,Xarardheere,19.73,0.19,10.0,12.0,13.0,17,47.0,,,,,,,,0 - 100,2
2019-03-01,Dhuusamarreeb,11.02,0.18,20.0,16.0,16.0,20,233.0,,,,,1.0,0.0,600 - 600,,0
2019-03-01,Cabudwaaq,7.25,0.19,15.0,12.0,22.4,22,185.0,,,,32.0,1.0,0.0,2700 - 2700,2700 - 2800,1
2019-03-01,Cadaado,4.41,0.17,,,,,442.0,,33.0,,126.0,1.0,0.0,0 - 100,0 - 100,1
2019-03-01,Ceel Buur,11.33,0.19,,,,,284.0,,,,,,,0 - 100,600 - 700,1
2019-03-01,Ceel Dheer,18.73,0.19,20.0,11.0,,14,197.0,,,,,,,,,1
2019-03-01,Belet Weyne,4.31,0.18,50.0,10.0,8.0,14,927.0,,2.0,,2.0,8.0,4.0,0 - 100,0 - 100,3
2019-03-01,Bulo Burto,5.45,0.21,12.0,10.0,10.0,18,3.108,,,,,2.0,2.0,100 - 200,200 - 300,4
2019-03-01,Jalalaqsi,4.42,0.22,,,6.0,16,,,,,,,,0 - 100,0 - 100,2
2019-03-01,Jowhar,6.48,0.23,16.0,5.55,5.75,14,337.0,,,,10.0,6.0,6.0,0 - 100,100 - 200,5
2019-03-01,Adan Yabaal,18.09,0.21,15.0,21.75,,25.25,,,,,,,,,0 - 100,2
2019-03-01,Balcad,6.46,0.23,,6.0,8.0,15,481.0,49.0,4.0,,37.0,11.0,4.0,200 - 300,600 - 700,4
2019-03-01,Cadale,13.48,0.2,,12.0,12.0,12.25,168.0,9.0,1.0,,,3.0,37.0,1500 - 1600,1700 - 1800,5
2019-03-01,Mogadishu,2.14,,,9.3,8.15,12,19.54,108.0,216.0,,40.0,71.0,121.0,8300 - 8400,200 - 300,9
2019-03-01,Marka,3.7,0.29,36.0,7.475,7.3,14,278.0,13.0,,,,11.0,26.0,0 - 100,1300 - 1400,4
2019-03-01,Afgooye,6.58,0.22,,6.334,7.0,13,2.478,4.0,,,,11.0,23.0,200 - 300,2400 - 2500,4
2019-03-01,Baraawe,1.92,0.21,,5.475,5.3,14,,8.0,,,6.0,,,,100 - 200,1
2019-03-01,Kurtunwaarey,5.32,0.33,,,5.15,16,,12.0,5.0,,84.0,,,100 - 200,1600 - 1700,1
2019-03-01,Qoryooley,6.8,0.29,25.0,5.625,5.55,15,54.0,,,,,3.0,8.0,0 - 100,2200 - 2300,2
2019-03-01,Sablaale,6.86,0.33,,,,,,,,,,,,,0 - 100,0
2019-03-01,Wanla Weyn,5.96,0.22,6.0,5.333,6.666,14,269.0,14.0,,,1.0,3.0,2.0,,200 - 300,4
2019-03-01,Baydhaba,6.65,0.26,40.0,5.2,5.6,15,1.868,8.0,2.0,,71.0,7.0,12.0,1900 - 2000,1100 - 1200,5
2019-03-01,Buur Hakaba,6.08,0.26,,4.0,6.0,14.5,188.0,,,,8.0,3.0,11.0,,100 - 200,4
2019-03-01,Diinsoor,9.36,0.27,42.5,2.35,3.1,17,,,,,,1.0,5.0,0 - 100,500 - 600,5
2019-03-01,Qansax Dheere,9.02,0.24,25.0,4.0,5.0,16,90.0,,,,,2.0,11.0,,500 - 600,4
2019-03-01,Xudur,3.0,0.21,30.0,10.5,12.0,18,565.0,,,,6.0,3.0,5.0,300 - 400,500 - 600,4
2019-03-01,Ceel Barde,4.55,0.2,50.0,18.0,,35,51.0,,,,125.0,,,1100 - 1200,1200 - 1300,6
2019-03-01,Tayeeglow,3.98,0.26,,4.5,4.5,15,31.0,,,,41.0,1.0,0.0,700 - 800,100 - 200,1
2019-03-01,Waajid,4.67,0.21,,7.0,10.0,26,524.0,,,,,1.0,0.0,600 - 700,100 - 200,3
2019-03-01,Rab Dhuure,5.01,0.16,,,,,,,,,,,,200 - 300,1100 - 1200,1
2019-03-01,Garbahaarey,8.68,0.23,,,,,154.0,,,,40.0,2.0,0.0,100 - 200,100 - 200,1
2019-03-01,Baardheere,12.53,0.25,8.0,4.5,6.5,16,185.0,,,,,1.0,0.0,300 - 400,400 - 500,1
2019-03-01,Belet Xaawo,9.66,0.24,24.0,13.5,15.001,18,390.0,2.0,8.0,,45.0,,,100 - 200,0 - 100,4
2019-03-01,Ceel Waaq,14.37,0.28,11.5,10.25,12.0,18.5,136.0,,,,,7.0,8.0,200 - 300,200 - 300,3
2019-03-01,Doolow,3.17,0.17,,,,,995.0,7.0,20.0,,3.0,,,100 - 200,0 - 100,3
2019-03-01,Luuq,4.27,0.17,15.0,11.0,11.5,19.75,196.0,9.0,,,32.0,,,0 - 100,0 - 100,2
2019-03-01,Bu'aale,9.59,0.33,35.0,7.4,6.7,15.5,,15.0,,,31.0,2.0,0.0,,400 - 500,3
2019-03-01,Jilib,3.49,0.31,28.75,,6.0,15,,11.0,,,,,,0 - 100,200 - 300,1
2019-03-01,Saakow,10.8,0.27,32.25,4.95,5.5,14,,,,,4.0,,,1000 - 1100,400 - 500,2
2019-03-01,Kismaayo,5.01,0.3,72.0,,9.0,13,401.0,1.0,,,3.0,8.0,13.0,700 - 800,0 - 100,4
2019-03-01,Afmadow,8.34,0.28,30.0,,10.0,17,364.0,2.0,,,13.0,6.0,13.0,500 - 600,100 - 200,4
2019-03-01,Badhaadhe,6.03,0.4,,,,,100.0,,,,42.0,,,0 - 100,0 - 100,1
2019-03-01,Jamaame,2.76,0.29,10.0,,6.0,15,,18.0,24.0,,56.0,2.0,9.0,0 - 100,500 - 600,5
2019-02-01,Borama,3.07,0.16,5.0,3.5,4.5,5.2,50.0,,,,5.0,,,100 - 200,100 - 200,4
2019-02-01,Baki,1.99,0.14,,,,,51.0,,,,,,,100 - 200,100 - 200,0
2019-02-01,Lughaye,2.41,0.11,,,,7.5,143.0,,,,5.0,,,0 - 100,0 - 100,1
2019-02-01,Zeylac,3.56,0.1,6.0,6.0,5.0,9,,,,,5.0,,,200 - 300,200 - 300,2
2019-02-01,Hargeysa,2.22,0.14,11.0,4.0,5.0,5,641.0,1.0,,,7.0,5.0,1.0,200 - 300,100 - 200,4
2019-02-01,Berbera,0.72,0.12,,,,,7.0,,,,1.0,,,,0 - 100,0
2019-02-01,Gebiley,2.34,0.17,12.0,3.5,,7.5,103.0,1.0,,,,,,,,1
2019-02-01,Burco,1.9,0.17,10.0,6.0,6.0,6,,3.0,,,15.0,1.0,0.0,0 - 100,0 - 100,6
2019-02-01,Buuhoodle,1.23,0.19,,,,,6.0,,,,,1.0,1.0,900 - 1000,0 - 100,2
2019-02-01,Owdweyne,2.18,0.15,,,,,,,,,,,,200 - 300,200 - 300,0
2019-02-01,Sheikh,2.35,0.19,,,,,9.0,,,,,,,,,0
2019-02-01,Laas Caanood,0.61,0.13,76.0,,,18,262.0,2.0,,,10.0,,,,,3
2019-02-01,Caynabo,1.23,0.14,,,,,,,,,,,,100 - 200,0 - 100,0
2019-02-01,Taleex,0.69,0.12,,,,,,1.0,,,1.0,,,500 - 600,600 - 700,0
2019-02-01,Xudun,0.48,0.12,,,,17.5,26.0,2.0,,,,,,,300 - 400,1
2019-02-01,Ceerigaabo,1.75,0.12,45.0,,,18,,5.0,3.0,,5.0,,,600 - 700,600 - 700,3
2019-02-01,Ceel Afweyn,1.47,0.13,,5.0,,6.125,,,,,,,,1000 - 1100,0 - 100,2
2019-02-01,Laasqoray,0.97,0.15,,,,,,4.0,8.0,,10.0,1.0,0.0,0 - 100,100 - 200,1
2019-02-01,Bossaso,0.69,0.14,12.0,28.0,,20,,11.0,2.0,,786.0,4.0,3.0,200 - 300,200 - 300,8
2019-02-01,Bandarbeyla,0.34,0.13,30.0,,,20,20.0,,,,,,,0 - 100,100 - 200,2
2019-02-01,Caluula,0.19,0.19,20.0,,,25,,,11.0,,,,,,0 - 100,1
2019-02-01,Iskushuban,0.24,0.13,30.0,,,20,31.0,,,,,1.0,0.0,0 - 100,100 - 200,2
2019-02-01,Qandala,0.69,0.16,,,,,,1.0,2.0,,,1.0,0.0,400 - 500,400 - 500,0
2019-02-01,Qardho,0.56,0.12,,,,,69.0,,,,5.0,,,800 - 900,200 - 300,0
2019-02-01,Garoowe,0.44,0.12,5.5,24.0,23.5,18,74.0,4.0,6.0,,1.0,2.0,0.0,0 - 100,100 - 200,4
2019-02-01,Burtinle,0.66,0.16,,19.0,21.75,20,296.0,3.0,,,,,,200 - 300,0 - 100,2
2019-02-01,Eyl,0.27,0.15,,26.0,,20.75,,1.0,,,,,,,0 - 100,0
2019-02-01,Gaalkacyo,0.5,0.17,20.0,14.0,16.0,20,301.0,3.0,2.0,,6.0,10.0,7.0,900 - 1000,200 - 300,3
2019-02-01,Galdogob,0.48,0.17,,,,,43.0,4.0,2.0,,,1.0,1.0,100 - 200,200 - 300,3
2019-02-01,Hobyo,0.7,0.16,,34.75,40.0,32,468.0,,,,,,,,,3
2019-02-01,Jariiban,0.5,0.15,,23.5,,21.5,85.0,2.0,,,,2.0,1.0,300 - 400,200 - 300,4
2019-02-01,Xarardheere,1.71,0.21,11.0,,11.0,17,57.0,,,,,1.0,0.0,,,0
2019-02-01,Dhuusamarreeb,0.91,0.18,17.0,16.0,16.0,20,278.0,,,,9.0,1.0,0.0,,,0
2019-02-01,Cabudwaaq,1.69,0.19,15.0,12.0,22.4,22,25.0,,,,17.0,,,,0 - 100,1
2019-02-01,Cadaado,0.69,0.17,,,,,267.0,,,,26.0,1.0,0.0,0 - 100,0 - 100,0
2019-02-01,Ceel Buur,1.07,0.19,,,,,205.0,,,,,1.0,0.0,,,1
2019-02-01,Ceel Dheer,1.18,0.2,20.0,10.0,,16,256.0,,,,16.0,,,,,2
2019-02-01,Belet Weyne,0.74,0.19,50.0,10.0,8.0,14,3.505,14.0,,,64.0,13.0,29.0,0 - 100,0 - 100,5
2019-02-01,Bulo Burto,0.85,0.22,12.0,10.0,8.0,17,132.0,,,,,2.0,0.0,200 - 300,200 - 300,1
2019-02-01,Jalalaqsi,1.16,0.23,,,7.0,16,,,,,,6.0,0.0,100 - 200,200 - 300,1
2019-02-01,Jowhar,1.1,0.25,16.0,5.525,5.55,14,82.0,10.0,,,55.0,4.0,20.0,200 - 300,200 - 300,3
2019-02-01,Adan Yabaal,1.12,0.21,15.0,22.25,,26,,,,,,,,,100 - 200,2
2019-02-01,Balcad,0.72,0.24,,7.0,8.0,14,3.29,7.0,,,3.0,14.0,1.0,1900 - 2000,0 - 100,4
2019-02-01,Cadale,1.22,0.2,,10.0,10.0,12.25,,,,,,3.0,10.0,,,4
2019-02-01,Mogadishu,0.78,,,9.3,7.65,12.25,17.449,126.0,172.0,,56.0,57.0,66.0,400 - 500,900 - 1000,9
2019-02-01,Marka,0.21,0.3,42.75,6.75,6.333,14,333.0,18.0,,,89.0,11.0,36.0,0 - 100,900 - 1000,5
2019-02-01,Afgooye,0.55,0.23,,7.667,7.667,13,2.315,6.0,,,,14.0,28.0,500 - 600,0 - 100,5
2019-02-01,Baraawe,0.38,0.21,,5.05,5.25,14,,7.0,,,,1.0,0.0,,,1
2019-02-01,Kurtunwaarey,0.78,0.35,,,4.95,16,,2.0,,,6.0,1.0,0.0,100 - 200,400 - 500,1
2019-02-01,Qoryooley,0.46,0.3,15.5,5.5,5.425,15,48.0,23.0,,,,5.0,42.0,,0 - 100,3
2019-02-01,Sablaale,0.94,0.36,,,,,,,,,,,,,0 - 100,0
2019-02-01,Wanla Weyn,0.88,0.22,6.0,5.333,6.666,13,139.0,,1.0,,2.0,2.0,4.0,,100 - 200,3
2019-02-01,Baydhaba,0.93,0.26,38.75,4.9,5.2,15,1.768,36.0,203.0,,709.0,7.0,4.0,3600 - 3700,800 - 900,4
2019-02-01,Buur Hakaba,1.3,0.26,,5.125,7.5,15,28.0,,,,,1.0,0.0,0 - 100,200 - 300,3
2019-02-01,Diinsoor,1.28,0.29,40.0,2.45,3.1,17,,,,,4.0,1.0,0.0,0 - 100,900 - 1000,2
2019-02-01,Qansax Dheere,1.22,0.26,20.0,4.0,5.0,16,96.0,,,,,,,,300 - 400,1
2019-02-01,Xudur,0.53,0.22,30.0,10.5,12.0,18,1.091,,,,108.0,3.0,1.0,2100 - 2200,0 - 100,3
2019-02-01,Ceel Barde,0.98,0.2,43.75,18.0,,35,,,1.0,,,,,,,3
2019-02-01,Tayeeglow,0.53,0.26,,5.0,5.0,15,35.0,,,,6.0,1.0,0.0,,0 - 100,0
2019-02-01,Waajid,0.84,0.21,,6.0,9.0,25,173.0,,,,54.0,,,200 - 300,300 - 400,1
2019-02-01,Rab Dhuure,0.85,0.15,,,,,,,,,,,,100 - 200,200 - 300,0
2019-02-01,Garbahaarey,1.16,0.23,,,,,,,,,,2.0,0.0,,,0
2019-02-01,Baardheere,3.33,0.25,8.0,4.0,6.75,16,142.0,,15.0,,152.0,5.0,15.0,100 - 200,300 - 400,2
2019-02-01,Belet Xaawo,1.77,0.24,23.5,13.0,14.751,18.5,1.438,,12.0,,107.0,,,,,2
2019-02-01,Ceel Waaq,2.42,0.27,11.0,8.0,9.0,18,239.0,3.0,19.0,,66.0,,,,,2
2019-02-01,Doolow,1.33,0.18,,,,,767.0,,,,43.0,,,200 - 300,0 - 100,1
2019-02-01,Luuq,0.84,0.17,15.0,9.5,10.5,19,491.0,,,,43.0,,,0 - 100,100 - 200,0
2019-02-01,Bu'aale,2.08,0.35,30.0,5.75,5.0,15,,10.0,,,1.0,,,0 - 100,100 - 200,1
2019-02-01,Jilib,1.56,0.33,23.75,,5.0,15,,13.0,,,30.0,2.0,2.0,200 - 300,300 - 400,3
2019-02-01,Saakow,3.35,0.28,25.0,5.25,5.3,15,,9.0,,,,,,400 - 500,200 - 300,1
2019-02-01,Kismaayo,2.52,0.31,80.0,,9.0,13,1.296,10.0,11.0,,34.0,12.0,4.0,900 - 1000,0 - 100,4
2019-02-01,Afmadow,5.57,0.27,30.0,,10.0,17,240.0,5.0,,,16.0,8.0,4.0,2900 - 3000,100 - 200,3
2019-02-01,Badhaadhe,3.45,0.41,,,,,95.0,,,,4.0,,,,0 - 100,0
2019-02-01,Jamaame,1.88,0.31,1.0,,5.75,16,,,,,12.0,1.0,0.0,800 - 900,0 - 100,0
2019-01-01,Borama,3.39,0.18,5.0,4.0,4.5,5.2,96.0,,,,2.0,,,100 - 200,100 - 200,5
2019-01-01,Baki,4.81,0.15,,,,,60.0,,,,,,,100 - 200,100 - 200,0
2019-01-01,Lughaye,5.72,0.11,,,8.0,7.5,153.0,,,,,,,0 - 100,0 - 100,2
2019-01-01,Zeylac,5.33,0.11,6.0,6.0,6.0,9,,7.0,,,3.0,1.0,0.0,0 - 100,0 - 100,6
2019-01-01,Hargeysa,1.91,0.15,11.0,4.0,5.0,5,598.0,2.0,,,8.0,,,300 - 400,100 - 200,3
2019-01-01,Berbera,3.34,0.12,,,,,37.0,,,,1.0,1.0,0.0,0 - 100,0 - 100,0
2019-01-01,Gebiley,1.82,0.18,12.0,3.5,,7,111.0,,,,,,,0 - 100,0 - 100,2
2019-01-01,Burco,1.78,0.17,10.0,6.0,5.0,5,218.0,5.0,,,,1.0,0.0,0 - 100,0 - 100,4
2019-01-01,Buuhoodle,0.9,0.19,,,,,,,,,8.0,,,0 - 100,0 - 100,0
2019-01-01,Owdweyne,2.13,0.16,,,,,26.0,,,,,,,100 - 200,100 - 200,0
2019-01-01,Sheikh,2.29,0.21,,,,,14.0,,,,,,,,0 - 100,0
2019-01-01,Laas Caanood,0.96,0.14,72.5,,,19,240.0,10.0,,,10.0,5.0,3.0,100 - 200,0 - 100,5
2019-01-01,Caynabo,1.81,0.15,,,,,,,,,,,,100 - 200,0 - 100,0
2019-01-01,Taleex,0.76,0.12,,,,,,,2.0,,3.0,,,,100 - 200,0
2019-01-01,Xudun,1.33,0.12,,,,17,27.0,2.0,,,,,,,100 - 200,1
2019-01-01,Ceerigaabo,2.42,0.13,45.0,,,16.75,32.0,,,,1.0,,,0 - 100,0 - 100,1
2019-01-01,Ceel Afweyn,2.58,0.14,,5.0,,6.125,17.0,,,,,,,0 - 100,0 - 100,2
2019-01-01,Laasqoray,0.41,0.15,,,,,62.0,,,,10.0,,,200 - 300,300 - 400,0
2019-01-01,Bossaso,0.56,0.15,12.0,28.5,,19,22.0,10.0,11.0,,647.0,8.0,7.0,200 - 300,200 - 300,8
2019-01-01,Bandarbeyla,2.09,0.13,30.0,,,20.5,28.0,,,,,,,0 - 100,0 - 100,2
